CV Test Sol
3.177143892431698 1.4259148661869807 "[5 4 7 1 4 5 2 1 1 1 3 5 6 6 2 6 6 7 1 5 6 4 5 1 5 4 1 1 2 1 3 4 2 3 1 4 1
 1 6 7 1 5 6 1 1 3 1 1 2 3 6 7 4 6 1 2 7 1 4 3 2 2 4 1 2 7 7 3 6 7 6 7 7 6
 1 7 4 5 4 4 6 5 5 4 5 7 7 2 7 7 6 0 6 1 2 4 1 3 6 1 5 2 4 1 1 2 1 1 3 4 7
 4 4 2 3 0 2 6 1 5 0 3 5 0 2 6 5 7 0 3 6 4 7 3 0 6 1 2 6 3 7 3 0 2 4 1 5 3
 2 6 5 6 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 0 1 1
 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
 0 1 1 1 1 1]"
3.885899692867084 2.1208038596820296 "[1 5 1 4 3 2 7 3 1 3 7 1 1 7 1 7 6 1 5 2 7 6 7 5 4 1 2 6 3 7 7 2 2 7 1 6 6
 1 6 6 6 4 4 1 4 2 7 1 6 7 2 7 4 1 1 2 1 1 1 2 5 1 1 5 1 6 2 7 6 3 1 1 1 3
 2 7 5 7 4 3 4 2 3 6 6 7 5 3 3 6 7 4 6 4 1 6 6 2 4 7 4 4 6 5 4 7 7 1 1 2 3
 5 5 4 4 7 3 0 1 4 2 5 4 1 1 5 3 0 7 6 2 7 6 6 1 4 0 0 3 5 3 5 3 1 2 1 0 5
 0 6 0 5 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 1 1 1 1 1
 1 1 1 1 1 1]"
3.6400661982599294 2.361597760835405 "[4 3 6 7 1 2 4 3 4 2 4 1 7 5 7 7 3 5 1 7 3 6 1 7 6 5 1 1 6 5 3 5 2 6 1 4 6
 2 3 1 1 4 6 6 7 2 5 6 1 5 3 2 3 2 1 5 1 1 2 5 1 7 6 4 3 6 6 5 1 2 1 1 7 3
 5 3 6 5 6 3 6 4 3 0 5 1 4 5 1 1 2 7 6 1 2 6 7 5 1 4 6 2 2 0 5 3 1 3 7 5 7
 4 0 5 1 3 6 3 3 4 6 4 3 5 3 4 6 0 6 2 5 6 5 1 5 7 4 0 4 2 0 5 5 3 6 5 3 0
 1 1 6 6 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1
 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 0 1 1 1 1]"
4.501333964664694 2.606206128917574 "[4 3 4 2 7 5 7 7 5 6 4 6 1 1 1 4 6 2 1 7 1 2 2 3 3 5 3 6 1 2 3 7 7 3 1 1 6
 7 4 3 7 4 3 4 6 5 5 7 3 6 4 1 1 4 3 2 1 3 1 3 1 5 3 6 4 7 1 6 6 6 4 1 4 4
 4 1 1 2 2 0 6 5 7 4 3 2 4 7 6 4 0 0 5 7 3 0 3 4 6 3 1 1 5 3 0 5 5 7 6 3 3
 4 1 4 4 3 0 7 3 0 0 2 3 3 4 3 4 6 2 4 6 5 2 7 2 0 2 6 5 2 7 2 3 6 0 4 1 0
 6 1 5 7 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1
 1 1 1 1 1 1]"
3.5074028474211496 2.127082273286604 "[7 1 1 7 6 4 7 7 6 1 4 1 7 5 4 7 3 4 1 2 5 4 6 6 2 1 1 4 3 1 2 6 6 3 1 5 1
 1 5 3 3 7 6 1 6 1 3 6 3 3 1 5 5 4 7 2 1 3 7 3 2 1 1 2 6 5 6 6 6 5 6 1 2 6
 1 1 3 0 5 3 1 7 7 4 0 2 0 5 3 5 7 1 1 7 0 4 4 7 4 7 4 6 6 4 5 0 2 6 4 2 0
 7 2 4 6 3 0 3 7 5 5 5 0 0 3 4 1 7 7 0 2 7 2 1 5 6 3 4 6 0 7 7 2 4 2 1 1 1
 0 4 5 3 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 1 1
 0 1 1 1 1 1]"
2.6701049775236068 1.506512018782459 "[2 7 7 6 1 1 3 6 5 4 5 1 1 2 6 2 3 1 3 2 4 3 1 1 1 4 4 2 2 1 2 1 2 4 6 1 1
 4 1 7 2 2 1 2 7 2 1 6 6 5 1 4 7 2 5 3 1 4 4 4 6 6 4 3 3 6 7 5 5 5 6 4 3 7
 3 1 4 5 6 5 7 4 0 2 1 4 4 4 1 1 3 5 0 0 2 0 4 2 5 2 7 6 7 3 1 4 7 7 6 0 5
 5 5 0 7 3 0 7 2 4 3 6 2 4 5 4 3 6 3 1 6 3 6 7 3 2 7 4 1 0 3 3 3 5 5 2 7 0
 4 6 4 2 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1
 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1
 1 1 1 1 1 1]"
2.665243423634585 1.990125416633768 "[1 3 6 1 5 5 1 6 7 3 7 6 3 1 1 2 3 2 3 7 3 7 6 4 4 1 1 5 1 1 1 4 5 2 1 5 4
 2 6 7 6 7 1 3 1 2 4 5 7 2 7 3 4 3 1 5 5 3 6 2 1 1 4 3 3 1 3 1 5 1 5 6 7 6
 3 1 5 6 7 3 7 0 7 5 5 5 7 7 4 4 5 6 7 1 5 5 3 4 4 1 3 1 3 4 5 6 4 1 2 2 5
 4 4 5 5 2 7 5 5 1 5 2 6 0 0 5 4 6 2 3 2 3 5 7 1 3 7 5 0 2 4 3 1 6 1 2 1 0
 2 4 2 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1
 1 1 1 1 1 1]"
3.114648204858341 1.4466703653302904 "[1 6 5 5 2 3 3 7 2 4 2 6 2 5 3 6 4 4 3 1 7 1 7 7 4 3 5 6 1 1 6 7 5 6 4 2 3
 6 6 1 1 4 6 2 1 4 6 6 5 6 1 1 1 7 2 7 3 3 5 1 3 1 2 5 4 3 2 7 7 1 1 4 7 1
 4 6 6 2 1 3 4 3 4 4 6 5 3 7 4 2 7 5 7 2 7 0 7 3 7 6 2 6 2 0 0 4 1 5 1 5 6
 1 1 4 2 7 3 6 0 1 6 2 1 2 7 6 6 3 3 2 6 7 7 4 1 4 3 4 7 7 7 1 4 0 6 1 7 0
 5 4 3 7 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 1 1
 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 1 1 1 1
 1 1 1 0 1 1]"
3.5918165535573108 2.2395395386119006 "[1 1 7 1 1 3 1 4 3 5 1 2 6 6 7 2 1 2 4 7 3 5 5 1 5 5 1 5 5 4 1 6 1 3 4 3 1
 5 7 1 1 2 5 2 1 5 4 1 7 6 7 7 5 7 1 6 6 4 3 7 7 4 1 1 7 3 2 1 3 1 6 1 2 1
 6 2 7 5 0 1 1 7 4 5 7 7 6 7 3 5 0 6 3 5 0 3 4 7 5 3 1 3 6 4 5 5 6 7 4 4 2
 4 1 1 2 6 0 3 2 5 1 2 0 3 4 3 3 1 0 4 5 3 7 5 5 0 6 6 6 4 1 4 2 5 5 2 1 5
 5 1 6 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 0 1 1 1 1
 1 1 1 0 1 1]"
2.920358809275073 2.0657974867037368 "[5 3 1 7 2 3 7 4 1 5 5 1 3 7 1 1 3 1 1 2 7 1 1 6 5 7 5 3 1 1 2 5 3 7 1 1 1
 1 3 5 2 4 4 5 7 2 5 7 3 4 2 4 1 5 7 4 5 1 1 5 6 6 4 1 4 5 4 6 5 4 6 1 2 1
 7 6 5 6 1 0 1 2 1 4 2 5 5 0 1 4 3 3 1 3 2 7 1 6 6 2 1 7 4 3 3 2 1 3 1 5 3
 1 0 7 4 1 0 1 6 4 6 5 0 6 1 2 7 4 6 5 2 5 1 5 0 6 4 3 2 5 6 1 3 1 2 3 7 0
 3 2 7 6 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 0 1 1]"
2.2638087415303136 1.4945384161867268 "[2 1 1 3 2 1 7 7 7 3 1 2 1 2 3 7 1 6 5 5 4 4 5 1 4 7 5 3 2 6 6 1 7 5 6 2 1
 1 7 5 1 1 1 1 3 7 1 7 5 3 1 5 4 1 3 5 7 7 2 6 3 1 2 3 1 3 6 7 1 2 4 1 6 3
 1 4 0 3 3 5 2 7 0 2 3 1 4 2 6 4 4 0 6 3 7 6 1 1 6 4 3 6 2 3 2 2 7 5 4 1 4
 6 7 2 1 7 3 6 5 5 3 7 6 4 5 2 3 3 0 4 5 7 5 0 6 6 0 7 0 6 3 0 7 0 3 6 0 7
 2 4 0 4 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1
 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 0 1 1 1 1 0 0 1 0 1
 0 1 0 1 1 1]"
2.805757086326441 1.5859104349502708 "[4 7 7 1 2 3 1 1 3 1 6 2 6 2 1 6 5 2 4 4 2 4 1 2 1 1 1 6 6 5 3 4 2 1 2 2 4
 6 1 7 3 6 6 2 6 7 1 1 7 5 4 1 7 1 7 4 7 6 7 3 1 5 6 7 2 3 1 2 2 6 6 1 7 5
 1 1 3 2 0 0 3 0 7 0 2 1 7 3 5 2 6 0 6 5 1 4 4 1 6 0 0 7 1 7 5 7 1 7 4 7 0
 5 0 6 2 3 0 6 5 1 7 3 0 5 6 4 5 5 1 0 3 3 5 1 0 1 2 2 5 4 4 0 6 2 6 1 7 0
 0 2 2 5 0 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 0 1 0 1 0 1 1 0 1 0 1 1
 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
 1 1 1 1 1 1]"
2.381786577327694 1.8782836207913185 "[2 7 7 1 5 1 5 4 5 1 3 6 2 1 1 1 5 5 5 5 2 1 5 5 2 6 2 5 5 6 5 1 6 5 4 6 1
 1 6 5 1 3 5 1 2 3 5 3 1 3 7 3 1 7 1 4 3 3 1 4 1 1 2 2 1 7 1 5 1 2 2 1 5 1
 6 2 0 0 6 7 5 6 5 4 1 6 3 7 2 2 5 3 2 6 4 2 7 6 7 5 5 6 2 5 6 4 2 2 4 6 0
 4 3 6 7 0 5 0 2 7 5 5 3 1 1 1 1 0 7 3 4 6 5 3 5 0 6 4 4 6 2 7 1 7 5 3 3 3
 2 3 0 5 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1
 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
 1 1 1 1 1 1]"
2.851819561507312 1.701296482141759 "[5 4 7 7 2 7 2 1 7 3 1 4 2 3 6 5 3 5 7 3 6 1 7 6 3 2 1 6 5 6 4 7 6 1 5 6 1
 5 6 6 7 6 3 7 6 7 7 3 3 7 4 2 4 2 3 2 6 3 6 3 2 4 3 2 5 3 4 6 4 1 3 1 1 1
 7 4 6 5 4 2 2 0 3 7 7 0 6 4 0 7 5 0 3 4 5 4 5 6 6 2 5 5 2 7 0 0 6 7 1 4 3
 5 3 4 6 0 1 5 1 3 6 1 5 7 2 4 1 7 2 3 2 4 3 0 0 0 3 6 5 5 3 3 3 5 0 0 4 6
 7 7 7 5 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 0 1 1 1
 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 0 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 0 1 1 1 1]"
2.437282892166716 1.1272840974139438 "[5 5 7 5 1 7 7 2 1 2 1 2 5 3 5 7 7 3 1 1 1 4 1 1 1 1 1 5 7 5 5 1 5 4 1 6 1
 4 6 2 1 7 3 5 4 5 6 7 6 5 3 1 1 7 2 3 4 1 4 7 2 2 3 1 1 7 6 1 1 5 1 1 7 1
 7 4 7 6 2 3 0 4 2 2 2 1 4 3 6 1 2 7 6 2 4 1 4 3 3 5 0 3 7 1 1 0 1 2 6 1 2
 5 5 6 2 0 4 3 7 2 5 1 0 2 0 5 2 5 6 4 2 4 4 0 1 0 0 4 0 1 4 5 2 4 2 0 6 0
 0 4 2 3 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 1
 0 1 1 1 0 1]"
3.3370665241687525 1.9057306228574653 "[3 7 5 2 7 3 4 1 5 4 6 6 3 1 7 2 1 4 3 1 1 1 7 1 2 6 3 7 2 1 1 2 1 6 6 6 7
 6 5 7 2 6 2 6 5 5 1 5 1 1 4 2 5 5 1 3 2 5 3 4 6 1 5 4 6 1 3 5 1 1 2 3 5 7
 1 2 4 5 5 4 2 3 0 2 5 6 7 0 6 7 3 7 5 1 2 1 2 4 1 0 2 0 7 5 2 5 7 4 4 3 0
 6 5 1 7 4 4 2 7 7 2 5 1 1 0 2 5 5 4 5 1 4 6 1 2 4 1 3 0 6 3 5 1 2 5 0 0 6
 5 5 3 6 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 0 1 1 1 1]"
3.4565111450671973 2.386371532116841 "[7 3 3 1 7 1 6 3 2 3 6 5 3 6 1 2 7 2 1 5 6 5 5 1 1 1 1 7 2 6 6 3 5 5 3 3 1
 1 6 4 2 6 5 1 5 2 2 2 2 3 1 6 3 1 7 5 4 2 4 3 1 7 3 1 4 3 3 5 5 4 1 4 4 4
 5 2 7 7 5 2 1 2 0 4 1 1 3 3 1 4 5 4 5 4 7 2 4 7 4 6 2 1 6 7 0 2 6 1 1 0 2
 7 0 6 7 5 4 5 1 3 4 3 1 5 0 6 3 7 0 3 2 2 5 5 5 2 2 3 0 4 7 0 6 2 2 6 6 3
 3 7 1 5 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 0 1
 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0
 1 1 1 1 1 1]"
3.898202431155572 2.870378794144952 "[6 7 7 7 1 7 1 2 3 4 3 4 3 5 5 2 5 3 7 2 7 2 4 1 2 1 3 1 4 6 2 5 1 7 1 6 1
 4 5 4 5 2 5 5 6 5 1 5 3 3 7 4 2 3 3 6 5 6 1 2 6 4 2 4 2 3 1 7 5 6 4 1 5 1
 4 1 3 5 2 1 1 7 4 0 4 0 4 2 3 6 0 3 5 2 5 1 3 2 4 1 0 0 4 0 4 1 2 6 7 5 5
 5 2 2 7 2 0 7 2 1 3 1 5 6 6 5 2 1 3 5 3 6 5 5 4 6 3 1 0 7 7 5 0 5 7 5 5 4
 0 7 7 7 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1
 1 0 1 1 1 1]"
3.854292625113077 1.8991836039531216 "[2 6 5 2 1 1 7 5 1 2 2 2 3 1 6 5 4 6 6 2 3 5 1 1 6 4 2 2 6 4 4 4 1 7 6 1 1
 5 6 1 4 7 1 7 5 6 2 4 1 3 3 7 1 1 7 4 7 7 3 5 2 3 2 4 4 1 7 2 7 3 6 7 6 6
 5 2 2 0 5 6 3 4 3 3 2 4 6 5 3 4 2 7 6 1 3 2 3 7 1 0 6 6 4 2 6 3 7 4 6 5 7
 2 4 2 1 5 0 1 2 7 5 4 3 7 1 7 1 7 7 4 3 2 4 2 4 7 2 3 5 0 3 7 0 7 4 4 7 5
 1 3 2 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1
 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1]"
3.041143175026898 2.6684035747728525 "[2 6 1 1 5 1 6 4 2 1 5 7 2 1 4 4 7 5 6 5 2 5 3 1 2 6 1 2 4 7 6 6 1 7 1 4 1
 4 7 6 5 1 3 1 1 2 5 3 5 5 2 4 2 7 3 2 4 3 7 3 7 3 1 1 5 7 4 1 4 5 4 3 1 4
 1 1 1 0 0 5 7 0 1 7 2 2 1 2 2 1 6 4 0 4 6 5 7 6 6 6 0 0 7 0 3 5 0 1 6 4 2
 2 7 4 1 6 2 3 5 1 6 2 2 5 7 7 1 4 0 3 5 1 3 3 3 7 1 6 2 1 6 2 1 4 2 5 7 4
 1 4 7 6 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1
 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
 1 1 0 1 1 1]"
2.660545053589116 1.6425010195547276 "[2 7 1 4 2 5 2 7 3 4 3 5 1 3 6 1 3 4 3 1 6 1 7 2 5 1 1 4 1 1 1 3 1 6 6 5 5
 5 7 1 5 5 7 1 7 7 6 3 4 2 5 4 6 1 1 4 7 6 7 5 5 1 2 7 6 4 1 5 5 7 1 7 1 4
 4 1 7 4 4 5 2 2 6 2 1 1 2 7 6 1 4 6 4 0 7 3 3 1 1 6 7 4 5 3 7 4 3 0 0 6 0
 1 3 3 3 1 7 5 1 7 1 0 1 4 0 2 7 5 5 4 1 4 7 4 1 7 2 0 1 5 7 1 3 2 7 0 0 5
 6 2 2 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1
 1 1 1 1 1 0 1 1 1 1 0 1 0 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
 1 0 1 1 1 1]"
6.802661961111872 2.504297209097454 "[3 1 6 2 6 4 7 4 7 1 4 3 6 4 2 2 6 4 6 6 6 3 1 6 6 7 1 4 5 3 5 3 1 6 7 1 5
 3 4 6 2 4 5 3 6 1 7 6 7 2 1 2 5 3 1 7 6 5 6 1 6 1 6 2 2 4 3 5 3 5 7 5 3 7
 6 3 4 5 3 5 5 3 1 6 6 2 4 4 0 5 3 2 0 7 0 4 2 1 4 4 0 1 7 4 2 4 5 3 3 1 0
 6 5 7 4 1 7 4 5 0 4 7 7 2 1 1 4 5 4 6 5 0 4 4 4 4 3 1 7 1 7 6 7 4 2 1 3 6
 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 0
 1 1 0 1 1 1]"
2.4292029815413168 1.3232073885604905 "[2 1 2 1 3 3 5 4 6 4 1 7 3 7 2 1 1 7 7 4 3 1 7 3 2 4 1 3 7 2 7 7 4 5 3 3 1
 6 2 1 5 1 1 1 5 3 1 3 7 3 1 4 2 1 5 2 3 1 1 6 6 3 1 4 1 1 6 6 7 5 6 5 1 2
 3 4 2 3 5 4 0 1 2 6 2 5 7 4 5 4 6 5 2 1 7 7 1 0 7 2 4 4 4 0 0 2 2 0 3 5 0
 1 5 5 1 0 0 7 4 5 7 6 5 6 1 2 3 0 6 4 2 2 7 2 4 3 0 1 5 5 6 2 4 3 4 6 7 1
 7 6 2 4 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1
 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
 1 0 1 1 1 1]"
3.979203505067917 2.1129497204280683 "[2 2 6 6 2 4 4 1 1 3 1 3 3 6 7 2 6 5 5 7 4 1 4 7 7 3 1 6 1 1 3 2 4 7 5 5 3
 7 1 1 7 4 2 2 5 6 1 5 7 3 1 3 6 5 3 3 3 1 4 3 3 7 4 2 1 7 2 7 1 2 7 5 7 7
 5 5 7 0 4 1 7 2 3 1 6 1 7 5 6 6 6 3 1 3 7 4 3 7 1 3 2 4 3 6 4 0 4 2 4 2 1
 2 6 5 6 5 4 2 0 4 4 0 7 0 1 2 6 7 3 6 2 7 1 2 3 3 3 3 1 5 7 3 1 7 5 3 4 2
 5 3 2 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0 1 0
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1
 1 1 1 1 0 1]"
3.3356157585701807 1.5898655371465211 "[1 5 1 3 1 6 4 1 1 1 2 6 6 4 2 4 3 1 6 6 4 1 3 7 2 1 5 7 1 7 2 1 1 6 4 1 1
 5 7 3 3 4 1 2 6 5 1 2 3 4 1 4 6 6 3 3 6 4 4 3 3 7 7 4 3 2 2 2 4 5 1 1 1 4
 6 6 6 1 6 1 4 7 3 6 7 2 1 2 0 6 6 2 2 1 3 5 3 2 6 7 1 1 4 6 1 3 2 2 0 2 7
 7 4 3 3 3 3 1 3 1 1 3 0 3 7 7 6 3 2 3 4 4 7 5 5 3 7 3 3 6 3 4 4 6 4 4 7 4
 3 1 3 5 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1
 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 0 1 1 1 1 1]"
2.901282341628641 1.5032963653664893 "[2 4 5 6 1 4 2 2 5 1 4 5 1 5 1 1 2 6 1 1 2 3 3 4 4 5 4 1 2 4 2 2 1 4 1 1 6
 2 1 5 1 7 2 3 1 2 1 7 7 5 5 4 1 5 2 5 2 1 6 6 1 5 7 4 2 5 1 3 4 6 6 6 1 5
 5 6 3 1 3 1 1 7 4 4 5 6 7 0 0 7 4 1 2 4 2 6 0 2 0 0 2 1 2 2 2 5 5 6 7 2 3
 6 6 2 1 2 4 3 2 7 5 0 2 5 6 2 3 5 3 6 0 1 1 3 6 7 4 3 4 5 0 4 1 7 6 1 7 4
 7 7 6 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1
