CV Test Sol
 4 1 1 5 4 5 3 6 4 1 1 6 2 2 7 4 2 1 2 3 3 7 5 4 2 7 7 5 4 7 1 2 3 1 1 1 2
 1 4 0 0 4 1 0 3 1 6 5 7 2 1 5 0 6 7 5 1 1 2 7 5 7 4 4 0 6 1 2 5 2 4 1 2 7
 6 7 1 1 3 5 5 0 7 7 4 0 1 5 7 6 0 6 5 0 5 3 0 7 1 3 7 4 6 7 4 3 6 7 3 3 1
 1 4 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1
 0 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1]"
2.609247043265557 1.8127577868872835 "[6 7 6 1 2 6 4 3 1 5 2 7 7 3 7 2 5 5 7 4 1 1 6 1 1 5 1 1 1 1 7 3 4 6 5 6 7
 4 2 1 2 4 5 2 5 1 5 1 6 6 5 1 2 4 1 3 6 2 5 4 7 3 5 1 3 1 1 2 1 3 6 4 2 2
 1 2 4 5 5 3 2 1 5 7 1 2 2 7 1 5 1 4 5 5 0 3 4 5 6 4 0 3 2 3 3 5 6 0 5 0 6
 7 1 2 4 6 1 0 4 1 5 7 0 2 2 2 1 1 3 7 4 5 1 7 3 0 7 7 6 6 1 0 2 0 4 3 1 4
 3 6 7 1 1 1 1 1 1 0 1 0 1 1 0 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
 1 1 1 1 1 1]"
2.807678970521913 2.1539090100513483 "[3 6 6 2 1 2 7 3 3 2 2 7 6 4 5 4 3 6 4 1 2 1 3 3 7 7 4 6 1 1 3 6 7 3 5 3 6
 7 6 3 7 5 1 3 1 1 1 4 1 2 1 5 2 1 1 4 6 7 5 6 1 2 7 1 1 3 1 3 4 7 1 6 4 4
 3 1 1 2 5 5 2 7 6 1 0 2 2 2 7 2 0 5 6 0 6 1 3 2 0 1 4 1 4 7 4 4 0 7 2 5 4
 4 1 2 6 3 5 5 1 5 2 3 4 4 0 2 7 3 5 0 4 7 3 5 5 1 3 5 0 3 0 7 1 4 4 0 1 2
 1 4 4 3 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 1 1 1 0 1 1 1
 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1]"
2.333446096290197 1.3551215580768114 "[2 2 2 3 1 1 4 7 1 3 2 2 6 7 1 7 5 1 1 5 4 3 3 5 2 5 3 5 2 7 2 3 3 2 6 4 2
 3 6 4 2 2 1 7 2 1 5 3 5 7 1 5 4 6 1 5 4 1 6 6 1 4 3 1 7 2 5 1 1 6 1 3 4 1
 2 1 3 6 5 0 3 6 2 4 2 1 6 4 2 2 2 7 0 3 0 4 6 5 2 0 3 6 3 7 7 0 6 7 4 7 4
 5 4 2 2 0 0 2 7 5 1 1 1 2 3 7 7 7 7 7 2 7 3 3 3 1 4 7 4 1 0 1 2 0 3 4 0 5
 0 1 7 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 1 1 0 1 1 0 1 1 1 1 1 1
 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 0 1 1
 1 1 1 1 1 1]"
3.224373452100635 2.3393133493439047 "[7 4 6 4 5 2 2 3 6 3 7 5 2 7 6 6 7 4 7 1 5 2 3 1 2 3 5 5 2 7 6 7 2 1 7 1 1
 2 4 5 4 2 7 2 3 5 1 4 6 1 1 4 1 2 7 4 2 3 4 4 1 7 2 4 1 1 1 7 2 2 3 6 1 1
 6 7 0 1 3 7 7 6 5 6 4 0 0 2 0 1 4 5 4 1 6 6 7 6 1 0 6 6 4 0 7 7 1 6 7 5 2
 3 1 4 0 0 3 7 7 1 1 6 6 5 0 6 7 2 2 2 2 4 6 2 4 1 1 0 6 2 2 2 3 7 7 1 4 5
 5 4 1 6 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 0 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1]"
2.1844475124689025 1.4802098099107417 "[3 4 2 2 3 6 5 1 3 1 7 6 3 1 6 2 2 5 1 2 2 1 3 1 7 5 6 1 2 3 1 2 3 1 6 6 4
 5 1 4 1 4 1 4 2 1 2 7 3 3 6 5 2 1 2 1 2 1 6 1 5 1 4 5 4 4 1 6 4 4 7 4 5 1
 6 7 4 7 0 7 4 4 2 0 5 1 4 7 4 3 4 0 0 2 1 5 4 0 1 4 5 3 7 7 7 4 3 1 1 4 4
 7 0 3 1 7 5 7 7 2 7 5 2 4 1 3 6 6 2 7 2 1 1 6 1 4 3 5 2 7 7 5 6 1 0 2 1 0
 5 4 5 4 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1
 1 1 0 1 1 0]"
3.748867536892885 2.9800655446390225 "[2 2 1 1 5 4 3 2 4 2 7 4 1 1 6 6 3 5 7 7 5 5 7 7 7 5 6 2 7 1 7 3 1 3 7 1 5
 1 1 6 1 4 4 6 6 1 1 2 3 7 1 5 5 1 7 1 3 4 1 3 6 5 7 2 4 5 1 4 6 5 7 7 1 4
 4 4 5 4 7 3 3 1 1 7 1 5 4 4 6 7 0 3 7 3 1 6 3 7 4 0 3 7 7 1 3 0 6 7 2 3 6
 0 5 6 3 3 3 6 7 1 2 6 7 5 7 6 4 0 2 5 7 2 6 2 2 1 1 6 0 1 5 5 4 2 0 6 2 5
 4 3 3 6 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 1 1 1
 1 1 1 0 0 0 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1
 1 1 1 1 1 1]"
3.639040407615694 1.728353821018356 "[2 1 1 2 3 1 3 4 4 4 5 5 1 1 6 3 2 2 4 5 4 7 5 5 1 7 1 3 2 7 7 3 1 2 1 6 5
 7 1 7 4 5 6 5 1 1 5 3 7 6 3 7 4 1 2 6 3 1 2 6 5 7 1 1 5 6 5 7 7 3 3 4 5 5
 3 5 3 1 2 5 1 1 1 4 7 6 1 3 3 6 6 1 2 0 2 7 5 3 3 2 2 5 4 0 7 2 3 5 0 0 6
 3 0 6 3 0 5 3 4 4 5 0 5 1 6 5 3 5 2 5 1 0 2 2 2 5 0 4 3 0 4 2 3 5 4 3 4 7
 6 4 3 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 0 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 0 1 1]"
2.1814542566373984 1.8793772924817345 "[3 1 1 1 3 4 6 3 1 2 4 5 7 7 1 1 4 1 1 7 1 1 4 1 5 2 3 1 5 2 4 4 1 4 7 1 7
 7 4 6 5 1 1 4 1 5 7 7 7 2 2 4 1 6 6 6 2 1 5 2 3 3 2 6 7 1 1 1 3 3 5 5 5 6
 6 1 4 0 3 5 2 2 4 3 6 2 5 0 3 6 1 6 1 6 5 5 1 2 4 4 2 5 2 1 6 7 2 7 1 1 5
 4 7 2 1 5 6 2 0 3 3 7 6 5 2 5 3 7 2 7 1 1 7 1 1 0 3 5 0 2 2 1 4 0 6 4 2 6
 2 4 3 4 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 0 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
 1 1 1 1 0 1]"
4.522738219655052 2.0200856820629234 "[1 6 1 5 5 1 1 6 2 1 4 1 7 7 2 5 6 3 5 5 3 1 7 1 5 7 5 3 1 1 6 7 3 1 5 6 7
 1 2 7 5 7 4 7 2 4 7 5 7 4 5 1 1 3 4 6 1 5 3 4 2 7 5 4 1 3 2 6 7 1 5 1 4 6
 5 5 4 1 6 4 7 5 7 6 5 4 6 4 6 1 6 0 0 1 0 0 2 4 7 5 4 5 0 6 4 6 3 7 6 6 5
 3 4 4 5 5 2 5 7 0 4 0 3 3 5 2 1 1 2 3 4 6 4 6 1 1 2 2 3 6 3 5 4 6 6 3 0 0
 2 4 6 3 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1
 1 1 1 1 1 1]"
2.433657581566635 1.587624949659765 "[6 1 1 5 4 5 1 1 2 7 6 4 7 1 2 3 1 1 4 4 7 5 3 3 2 1 3 6 2 1 3 5 3 1 3 7 6
 2 5 3 5 1 6 2 4 2 3 3 1 1 6 1 1 5 1 4 1 7 1 4 5 2 3 1 7 4 3 7 5 3 1 6 2 2
 1 2 1 6 6 4 2 6 6 3 5 1 6 3 6 4 4 7 6 0 0 5 7 5 6 1 4 1 6 4 0 0 1 7 1 1 2
 7 1 7 5 4 7 0 2 7 1 2 3 3 2 7 0 2 7 5 5 3 0 0 3 7 6 4 2 7 7 7 5 3 3 5 1 2
 3 2 3 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1]"
3.1722642018600533 1.6674828050682946 "[6 4 6 6 1 7 1 6 4 1 1 1 7 5 7 4 7 1 1 2 7 7 3 2 5 7 6 5 2 4 1 6 5 1 7 5 6
 6 4 5 7 7 1 7 4 7 3 3 4 2 3 1 7 1 6 6 3 5 1 2 1 1 6 1 1 3 1 1 1 5 4 4 4 5
 3 1 3 7 1 7 4 3 5 4 0 2 4 4 6 5 7 0 6 1 1 1 0 1 5 7 3 0 5 5 3 2 1 4 3 2 3
 0 7 3 1 5 3 7 1 7 7 3 6 1 0 7 7 7 0 2 5 2 2 4 0 6 6 1 5 3 2 7 5 4 3 6 6 3
 5 4 3 2 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0
 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
 1 0 1 1 1 0]"
2.5922077137112653 1.5920305256136975 "[1 1 6 7 1 3 2 5 1 2 3 6 2 5 4 6 4 1 1 2 7 2 6 4 3 1 3 7 2 4 2 2 5 6 7 5 2
 1 1 5 6 4 7 2 5 6 7 1 4 4 1 1 5 7 1 4 6 2 7 1 2 4 7 1 7 1 2 6 7 2 2 2 6 4
 3 4 1 6 5 1 6 3 5 2 2 7 0 6 1 5 1 4 6 6 2 0 5 6 4 0 5 0 7 1 4 7 7 3 4 7 4
 0 0 1 2 4 6 1 7 4 3 7 3 4 5 1 7 0 5 6 7 3 4 1 6 1 3 2 6 1 4 0 4 1 6 2 7 7
 5 7 7 3 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 0 1 1 1 1]"
2.690587530027006 1.890264388208868 "[1 7 7 5 5 1 6 3 3 4 3 3 3 3 7 5 6 1 1 5 3 3 7 1 5 1 2 3 7 1 4 7 1 5 1 2 1
 2 7 1 2 5 4 3 5 1 6 6 6 2 1 1 6 6 6 4 5 6 1 1 1 4 6 1 1 4 1 6 5 6 5 5 6 5
 3 5 4 2 2 1 3 7 0 7 6 0 6 2 7 0 5 0 7 0 6 1 3 3 3 5 6 4 5 0 5 1 2 5 2 1 2
 5 6 2 6 6 4 3 0 5 3 6 4 0 2 6 5 6 3 4 0 3 7 5 7 0 2 3 4 7 4 2 4 5 3 3 5 0
 7 4 6 3 1 1 1 0 1 0 1 1 1 0 1 1 1 0 1 1 1 0 0 0 1 1 1 0 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 0 1
 1 1 1 1 1 1]"
4.146320440071851 1.7601862302823066 "[6 3 6 7 2 4 5 4 7 5 1 7 2 7 5 1 2 5 5 3 4 6 3 3 1 6 2 4 3 5 3 3 2 5 4 6 7
 5 1 1 5 7 6 4 4 2 4 1 6 7 4 6 2 4 3 1 6 5 7 5 1 5 6 1 6 5 5 7 7 1 1 2 1 2
 1 6 1 1 3 7 1 7 1 5 4 5 6 0 0 3 5 4 5 6 4 5 4 6 5 3 4 2 7 4 1 3 6 7 3 2 7
 0 7 4 0 0 7 0 4 4 3 4 0 6 5 4 0 2 2 6 6 7 2 6 5 3 5 1 7 1 3 3 0 1 5 2 3 1
 5 6 7 2 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
 1 0 1 1 0 1]"
2.776740129482304 1.924211901066205 "[4 2 6 1 1 3 7 1 4 1 1 6 6 3 4 1 3 6 1 1 3 5 6 5 4 5 1 5 1 7 1 4 5 5 7 1 1
 3 1 1 7 7 1 4 5 4 5 4 6 7 6 3 4 3 1 6 1 1 2 5 7 4 1 1 2 1 4 1 7 1 2 7 2 6
 2 2 6 5 3 1 0 7 0 7 0 3 3 1 4 6 6 4 2 7 1 3 1 0 5 4 6 6 5 4 2 0 5 2 4 1 6
 4 2 1 5 4 7 5 5 5 7 5 2 1 5 3 5 2 4 6 4 2 2 3 3 7 2 5 1 6 0 7 6 4 0 1 5 7
 7 5 7 0 1 0 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1
 0 1 1 1 1 1]"
2.443821659107589 1.5966633565798352 "[1 4 5 5 2 7 5 6 1 2 7 5 2 4 1 1 2 1 4 4 1 7 2 1 3 5 3 1 3 3 3 7 1 7 1 1 6
 7 7 1 4 5 3 6 1 1 3 2 2 1 1 2 5 6 1 5 7 2 1 5 3 7 5 1 1 1 1 1 7 1 7 6 6 5
 3 6 1 5 2 3 5 7 7 3 5 4 1 4 3 1 1 6 5 3 1 0 3 7 1 5 0 5 7 5 3 6 1 0 2 6 4
 2 0 4 7 0 1 4 3 6 6 2 1 7 4 7 4 7 2 4 5 4 3 7 0 3 6 5 5 1 2 7 6 4 4 7 3 7
 5 7 4 2 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
 1 1 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1]"
2.23013477774343 1.8044862631091216 "[3 7 2 2 1 1 7 1 6 5 1 3 7 1 7 1 1 7 5 5 7 2 7 7 6 5 4 6 1 1 3 5 4 1 1 6 1
 2 4 3 7 7 1 1 1 3 1 2 1 6 5 6 3 3 5 2 2 6 7 3 1 1 7 2 5 7 7 6 1 1 6 6 3 2
 5 2 3 3 4 6 2 7 3 3 0 6 1 5 0 7 5 6 5 6 2 6 4 3 6 5 3 4 6 0 5 7 5 5 7 2 1
 6 3 7 4 3 4 7 4 7 6 5 1 1 3 5 3 5 1 0 7 5 7 7 0 1 5 5 3 3 7 6 2 6 5 7 2 1
 2 2 4 6 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 0 1 1 1 1 1
 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 0 1 0 1 1 1 1 1 1 0
 1 1 1 0 1 1]"
3.4125222420855765 2.220440494281381 "[2 6 5 5 7 5 2 3 5 5 1 1 4 4 2 1 2 4 4 4 3 1 4 1 3 7 6 5 6 1 3 1 5 7 3 7 3
 1 7 1 6 4 3 7 1 1 6 5 1 4 3 5 2 2 1 7 4 3 3 7 1 3 4 5 5 2 7 2 5 6 4 7 7 5
 1 1 5 4 0 6 6 7 2 7 4 4 6 3 7 1 7 4 6 4 6 7 0 1 5 5 3 0 6 0 3 1 7 0 3 0 4
 2 6 1 1 0 4 6 3 2 2 5 5 0 6 6 3 0 7 3 6 3 1 6 3 0 4 3 7 2 5 7 1 1 5 6 3 5
 5 5 4 2 1 1 1 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0
 1 1 1 1 1 1]"
2.088563173043807 1.8464963799382628 "[1 2 5 7 6 7 4 4 2 7 1 6 1 1 6 1 6 7 7 1 2 1 1 1 1 7 1 1 1 2 2 6 6 7 7 3 2
 7 3 6 7 1 3 7 5 4 3 6 4 4 1 2 6 1 1 2 3 1 6 7 1 7 4 1 1 1 4 2 1 2 6 1 2 5
 1 1 3 3 1 0 6 5 7 7 4 1 5 3 7 5 3 0 6 3 0 7 3 4 5 3 3 4 2 5 0 0 7 1 2 1 1
 7 0 6 0 6 2 5 3 4 5 6 2 1 3 7 1 5 4 6 0 5 1 3 7 2 6 3 2 6 5 6 3 3 1 4 6 3
 1 2 5 0 1 1 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1
 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 1 1 1 0 1 1 1 1 0 1 1 1
 0 1 1 1 1 1]"
3.260080977671806 1.9148725277051928 "[6 1 1 2 5 5 4 6 6 4 6 5 3 6 3 6 3 2 2 2 6 2 1 7 6 1 5 5 2 6 4 4 5 7 1 3 3
 2 6 7 1 1 1 7 7 2 7 7 4 2 7 6 3 1 5 6 1 2 6 4 3 5 4 7 7 6 3 1 2 7 1 5 7 5
 3 1 1 7 2 5 7 1 4 7 2 0 3 2 4 4 1 0 2 4 0 3 7 2 0 0 0 2 7 7 3 0 1 4 6 5 7
 0 0 3 5 1 3 6 3 1 3 1 4 1 0 0 2 1 6 1 7 3 3 5 4 7 6 3 0 5 6 0 3 2 4 4 3 5
 2 2 4 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
 1 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 0 1
 1 1 0 1 1 1]"
2.3345112519777227 1.7986991532493446 "[5 1 5 6 2 7 6 7 3 1 2 5 1 3 3 3 3 4 1 1 4 1 7 3 6 1 6 6 1 4 3 7 4 1 4 2 6
 3 5 6 3 1 1 1 7 5 4 1 1 6 2 2 2 1 7 4 4 5 4 6 1 6 1 2 6 7 6 1 7 4 1 3 6 4
 1 6 5 3 4 5 5 0 4 4 2 2 1 7 5 4 5 7 3 3 2 0 2 7 4 5 0 2 3 6 5 1 5 3 7 3 1
 4 5 7 2 5 4 1 3 1 7 0 0 6 5 7 6 2 6 2 2 2 2 4 2 4 1 0 7 0 3 1 6 0 0 7 3 7
 0 0 1 3 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 0 1 1 1 0 0 1 1
 1 1 1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1
 0 1 1 1 1 1]"
1.783910569563535 1.5373604528567506 "[5 5 3 4 3 2 7 7 1 2 1 1 7 1 6 5 5 1 7 5 5 7 1 1 2 2 7 5 3 6 2 3 6 5 2 2 7
 2 1 4 7 5 2 3 3 4 1 1 6 1 2 2 3 3 4 5 2 3 3 7 2 4 1 3 2 4 3 1 1 4 6 3 6 1
 2 4 2 4 5 5 0 3 2 1 6 0 1 0 2 4 6 1 7 5 4 2 2 2 1 4 6 7 6 4 5 0 3 3 6 5 5
 3 2 5 0 7 0 4 4 0 7 1 5 1 7 2 1 3 5 6 3 2 1 1 0 7 1 6 4 1 1 2 3 0 4 4 0 7
 4 7 2 5 0 0 0 0 1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1 1 1 0
